card_name,card_brand,domestic_offer_amount,domestic_offer_type,overseas_offer_amount,overseas_offer_type,card_img,card_record,card_overseas
나의 알파 행복지킴이 체크카드,IBK기업은행,70000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2052/card_img/21947/2052card.jpg,500000,BC
롯데백화점 LENITH 카드,롯데카드,,,80000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2053/card_img/21946/2053card.png,500000,mastercard
PLATINUM(플래티늄)카드(MULTI),NH농협카드,,,50000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2054/card_img/21945/2054card.png,500000,"VISA,mastercard"
THE Fine 플래티늄 카드(대한항공),IBK기업은행,60000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2055/card_img/21944/2055card.jpg,300000,"VISA,mastercard"
THE Fine 플래티늄 카드(아시아나클럽),IBK기업은행,40000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2056/card_img/21943/2056card.jpg,500000,"VISA,mastercard"
Business Sky 기업카드,IBK기업은행,30000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2057/card_img/21942/2057card.jpg,300000,VISA
참! 좋은 다이소카드(체크),IBK기업은행,,,10000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2058/card_img/21941/2058card.png,500000,UnionPay
롯데아울렛 롯데카드,롯데카드,90000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2059/card_img/21940/2059card.png,1000000,"VISA,mastercard,UnionPay"
롯데체크카드,롯데카드,,,70000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2060/card_img/21939/2060card.png,300000,
AK IBK체크카드,IBK기업은행,20000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2061/card_img/21938/2061card.png,500000,UnionPay
PLATINUM(플래티늄)카드(SKYPASS),NH농협카드,,,50000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2062/card_img/21937/2062card.png,500000,"VISA,mastercard"
PLATINUM(플래티늄)카드(Asiana Club),NH농협카드,30000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2063/card_img/21936/2063card.png,1000000,"VISA,mastercard"
Premium Top(프리미엄탑)카드(비씨),NH농협카드,,,100000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2064/card_img/21935/2064card.png,300000,"VISA,mastercard,JCB"
롯데포인트플러스 하이브리드카드,롯데카드,40000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2065/card_img/21934/2065card.jpg,1000000,
"""안녕""카드(체크)",IBK기업은행,40000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2066/card_img/21933/2066card.png,1000000,BC
메가 멤버스 롯데카드,롯데카드,,,10000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2067/card_img/21932/2067card.png,300000,
공무원연금카드(재직)(비씨),NH농협카드,10000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2068/card_img/21931/2068card.png,300000,"BC,mastercard"
반디앤루니스 롯데카드,롯데카드,,,70000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2069/card_img/21930/2069card.jpg,1000000,VISA
뱅크샐러드 빨대카드,롯데카드,80000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2070/card_img/21929/2070card.png,500000,"VISA,mastercard,AMEX"
삼성페이 롯데카드,롯데카드,90000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2071/card_img/21928/2071card.jpg,500000,
시장愛 체크카드,MG새마을금고,,,30000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2072/card_img/21927/2072card.png,500000,
청춘날다 체크카드,MG새마을금고,,,40000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2073/card_img/21926/2073card.png,1000000,
청춘날다 체크카드,MG새마을금고,10000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2073/card_img/21926/2073card.png,300000,
WITH 체크카드,MG새마을금고,,,20000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2075/card_img/21924/2075card.png,500000,
WITH 후불교통 체크카드,MG새마을금고,20000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2076/card_img/21923/2076card.png,300000,
ON 체크카드,MG새마을금고,30000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2077/card_img/21922/2077card.png,500000,
ON 후불교통 체크카드,MG새마을금고,,,0.0,1.0,https://api.card-gorilla.com:8080/storage/card/2078/card_img/21921/2078card.png,1000000,
부자되세요 홈쇼핑 체크카드,MG새마을금고,80000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2079/card_img/21920/2079card.png,300000,
PEACH 체크카드,MG새마을금고,80000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2080/card_img/21919/2080card.png,1000000,
MINT 체크카드,MG새마을금고,,,30000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2081/card_img/21918/2081card.png,500000,
IN 체크카드,MG새마을금고,,,100000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2082/card_img/21917/2082card.png,500000,
ForU(油) 체크카드,MG새마을금고,,,50000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2083/card_img/21916/2083card.png,500000,
MG Life 체크카드,MG새마을금고,100000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2084/card_img/21915/2084card.png,1000000,
MG Point 체크카드,MG새마을금고,60000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2085/card_img/21914/2085card.png,300000,
MG Point2 체크카드,MG새마을금고,100000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2086/card_img/21913/2086card.png,300000,
롯데교통카드,롯데카드,40000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2088/card_img/21912/2088card.png,300000,VISA
글로벌 페이(블루) 체크카드,하나카드,,,60000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2089/card_img/21911/2089card.png,300000,AMEX
신한카드 The PREMIER GOLD EDITION (스카이패스),신한카드,,,0.0,1.0,https://api.card-gorilla.com:8080/storage/card/2090/card_img/21910/2090card.png,300000,"VISA,UnionPay"
CLUB1카드 200,하나카드,50000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2091/card_img/21909/2091card.png,300000,
다원 체크카드,MG새마을금고,90000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2092/card_img/21908/2092card.png,300000,VISA
L.CLASS L60 (스카이패스형),롯데카드,,,10000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2093/card_img/21907/2093card.png,300000,mastercard
카카오페이 체크카드,MG새마을금고,,,40000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2094/card_img/21906/2094card.png,500000,
CREAM 체크카드,MG새마을금고,100000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2095/card_img/21905/2095card.png,300000,
CREAM Hybrid 체크카드,MG새마을금고,,,30000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2096/card_img/21904/2096card.png,1000000,
신한카드 The PREMIER GOLD EDITION (아시아나클럽),신한카드,,,0.0,1.0,https://api.card-gorilla.com:8080/storage/card/2097/card_img/21903/2097card.png,1000000,"VISA,UnionPay"
공무원연금카드(퇴직)(비씨),NH농협카드,,,30000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2098/card_img/21902/2098card.png,1000000,"BC,mastercard"
에코마일리지카드(비씨),NH농협카드,,,0.0,1.0,https://api.card-gorilla.com:8080/storage/card/2099/card_img/21901/2099card.png,1000000,"BC,mastercard"
New 경기 i-PLUS카드(신용),NH농협카드,,,40000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2100/card_img/21900/2100card.png,1000000,"VISA,UnionPay"
경남 아이다누리카드(신용),NH농협카드,,,50000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2101/card_img/21899/2101card.png,500000,"VISA,UnionPay"
경남 아이다누리카드(체크),NH농협카드,,,80000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2102/card_img/21898/2102card.png,1000000,UnionPay
인천New아이모아카드(신용),NH농협카드,90000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2103/card_img/21897/2103card.png,500000,VISA
L.CLASS L60 (L.POINT형),롯데카드,,,80000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2104/card_img/21896/2104card.png,1000000,mastercard
롯데면세점 롯데 아멕스 골드 카드,롯데카드,10000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2105/card_img/21895/2105card.jpg,1000000,AMEX
L.CLASS L60 (아시아나클럽형),롯데카드,,,80000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2106/card_img/21890/2106card.png,300000,mastercard
인천New아이모아카드(체크),NH농협카드,90000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2107/card_img/21891/2107card.png,300000,UnionPay
인스니즈 롯데하이패스카드,롯데카드,,,10000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2108/card_img/21892/2108card.jpg,300000,AMEX
롯데닷컴 Smart PLUS 카드,롯데카드,,,70000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2109/card_img/21893/2109card.jpg,500000,VISA
롯데 플래티넘 법인카드,롯데카드,,,20000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2110/card_img/21894/2110card.png,1000000,"VISA,mastercard"
New제주아이사랑행복카드(신용),NH농협카드,,,30000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2111/card_img/21886/2111card.png,300000,VISA
New제주아이사랑행복카드(체크),NH농협카드,70000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2112/card_img/21885/2112card.png,1000000,UnionPay
인터파크 롯데포인트플러스 카드,롯데카드,30000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2113/card_img/21884/2113card.jpg,300000,VISA
인터파크 멤버스 체크카드,롯데카드,60000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2114/card_img/21883/2114card.gif,500000,
일동후디스 롯데 아이랑카드,롯데카드,,,90000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2115/card_img/21882/2115card.jpg,300000,VISA
일동후디스 롯데 포인트플러스 카드,롯데카드,,,0.0,1.0,https://api.card-gorilla.com:8080/storage/card/2116/card_img/21881/2116card.jpg,500000,mastercard
롯데 SKYPASS 플래티넘 법인카드,롯데카드,60000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2117/card_img/21880/2117card.png,500000,"VISA,mastercard"
아시아나 마일리지카드,제주은행,,,80000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2118/card_img/21879/2118card.jpg,1000000,VISA
롯데 아시아나클럽 플래티넘 법인카드,롯데카드,,,0.0,1.0,https://api.card-gorilla.com:8080/storage/card/2119/card_img/21878/2119card.png,500000,"VISA,mastercard"
자유투어 롯데카드,롯데카드,,,70000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2120/card_img/21877/2120card.jpg,300000,VISA
자이언츠 롯데카드,롯데카드,0.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2121/card_img/21876/2121card.jpg,1000000,mastercard
J드라이빙카드,제주은행,0.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2122/card_img/22725/2122card.png,500000,VISA
재미나라 맘&데디 롯데카드,롯데카드,10000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2123/card_img/22723/2123card.jpg,500000,VISA
강원 청년 카드(채움),NH농협카드,,,20000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2124/card_img/21860/2124card.png,500000,mastercard
삼성화재 다이렉트 롯데카드,롯데카드,80000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2125/card_img/21861/2125card.jpg,1000000,mastercard
경남 청년드림카드,NH농협카드,,,80000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2126/card_img/21862/2126card.png,500000,VISA
JEJUJINI Air Money카드,제주은행,,,60000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2127/card_img/22724/2127card.png,1000000,VISA
ON PLATINUM카드(스카이패스),NH농협카드,100000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2128/card_img/21863/2128card.png,300000,mastercard
세계자연유산 I♡Jeju 카드,롯데카드,,,90000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2129/card_img/21864/2129card.jpg,300000,VISA
ON PLATINUM카드(아시아나클럽),NH농협카드,,,70000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2130/card_img/21865/2130card.png,500000,VISA
ON PLATINUM카드(포인트),NH농협카드,,,70000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2131/card_img/21866/2131card.png,1000000,"VISA,JCB"
제주 삼다수카드(신용),제주은행,,,40000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2132/card_img/21867/2132card.png,500000,"VISA,BC"
롯데 하이마트 카드,롯데카드,,,20000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2133/card_img/21868/2133card.jpg,1000000,VISA
롯데 트래블 패스 카드,롯데카드,50000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2135/card_img/21869/2135card.jpg,500000,AMEX
롯데 캐시비 플러스카드,롯데카드,,,20000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2136/card_img/21870/2136card.png,500000,VISA
전북방송-롯데카드,롯데카드,,,80000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2137/card_img/21871/2137card.gif,300000,VISA
롯데 Smart Consumer 카드,롯데카드,,,80000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2138/card_img/21872/2138card.png,1000000,mastercard
세븐일레븐 멤버쉽롯데카드,롯데카드,,,50000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2139/card_img/21873/2139card.png,500000,
쇼퍼홀릭 롯데홈쇼핑 롯데체크카드,롯데카드,100000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2140/card_img/21874/2140card.jpg,500000,
쇼퍼홀릭 롯데홈쇼핑 롯데카드,롯데카드,30000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2141/card_img/21875/2141card.jpg,1000000,UnionPay
쉐보레 오토 롯데카드,롯데카드,,,80000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2142/card_img/21824/2142card.jpg,1000000,VISA
쉐보레오토 체크카드,롯데카드,40000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2143/card_img/21825/2143card.jpg,1000000,
쌍용자동차 AUTO 롯데카드,롯데카드,,,50000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2144/card_img/21826/2144card.jpg,500000,mastercard
에이스침대 스페셜 롯데카드,롯데카드,,,30000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2145/card_img/21827/2145card.jpg,300000,mastercard
웅진씽크빅 롯데카드,롯데카드,60000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2146/card_img/21828/2146card.png,500000,mastercard
위클리 VISA 롯데체크카드,롯데카드,,,20000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2147/card_img/21829/2147card.jpg,500000,VISA
KCTV알뜰카드,제주은행,100000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2148/card_img/21830/2148card.gif,300000,BC
이랜드리테일 롯데카드,롯데카드,,,10000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2149/card_img/21831/2149card.png,300000,mastercard
국민행복카드,제주은행,50000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2150/card_img/21832/2150card.gif,500000,
제주그린카드,제주은행,30000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2151/card_img/21833/2151card.gif,500000,
지금샵 롯데카드,롯데카드,,,90000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2152/card_img/21834/2152card.jpg,300000,VISA
제주교통복지카드,제주은행,90000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2153/card_img/21835/2153card.gif,1000000,BC
캐시백 플러스 카드(교통+통신),롯데카드,80000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2154/card_img/21836/2154card.png,500000,"VISA,AMEX,UnionPay"
캐시백 플러스 카드(백화점+마트),롯데카드,,,60000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2155/card_img/21837/2155card.png,1000000,"VISA,AMEX,UnionPay"
용인시민카드(체크),IBK기업은행,100000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2156/card_img/21838/2156card.png,300000,"VISA,BC"
전자랜드 롯데카드,롯데카드,90000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2157/card_img/21839/2157card.png,1000000,mastercard
정원 e샵 롯데카드,롯데카드,0.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2158/card_img/21840/2158card.gif,500000,VISA
롯데 Touch카드(스틱형),롯데카드,60000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2159/card_img/21841/2159card.jpg,500000,
롯데 Touch카드(카드형),롯데카드,100000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2160/card_img/21842/2160card.jpg,300000,
IBK 나의알파에듀카드,IBK기업은행,100000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2161/card_img/21843/2161card.jpg,300000,"BC,mastercard"
제주항공 롯데카드,롯데카드,50000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2162/card_img/21844/2162card.jpg,500000,JCB
롯데 VEEX 카드,롯데카드,0.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2163/card_img/21845/2163card.png,1000000,"VISA,AMEX"
종가푸드샵 DC플러스카드,롯데카드,,,100000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2164/card_img/21846/2164card.jpg,500000,VISA
제주삼다수 체크카드,제주은행,90000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2165/card_img/21822/2165card.png,500000,BC
쥬비스 롯데포인트 플러스 카드,롯데카드,80000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2166/card_img/21821/2166card.jpg,500000,VISA
천재교육 롯데카드,롯데카드,,,50000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2167/card_img/21820/2167card.jpg,500000,
청호나이스 롯데카드,롯데카드,10000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2168/card_img/21819/2168card.jpg,300000,mastercard
롯데 메가포인트 카드,롯데카드,80000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2169/card_img/21818/2169card.jpg,300000,mastercard
부자되세요 더마일리지카드,제주은행,0.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2170/card_img/21817/2170card.gif,300000,BC
인피니트 카드,롯데카드,20000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2171/card_img/21816/2171card.png,300000,VISA
탐나는J체크카드,제주은행,100000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2172/card_img/21786/2172card.gif,1000000,BC
국민행복체크카드,제주은행,,,0.0,1.0,https://api.card-gorilla.com:8080/storage/card/2173/card_img/21787/2173card.gif,1000000,BC
제주그린체크카드,제주은행,80000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2174/card_img/21788/2174card.gif,1000000,BC
SK OIL&LPG 카드,전북은행,,,70000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2175/card_img/21789/2175card.png,1000000,"BC,mastercard"
내사랑 전주 카드,전북은행,100000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2176/card_img/21790/2176card.png,300000,"BC,mastercard"
1st Link On 카드,전북은행,60000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2177/card_img/21791/2177card.png,300000,"BC,mastercard"
1st TRIPLE 카드,전북은행,,,60000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2178/card_img/21792/2178card.png,300000,
1st 카드(레드),전북은행,,,70000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2179/card_img/21793/2179card.png,300000,
1st TRIPLE Platinum 카드,전북은행,,,10000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2180/card_img/21794/2180card.png,1000000,
1st 플래티늄 카드,전북은행,60000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2181/card_img/21795/2181card.png,500000,
롯데 모바일 플러스 카드,롯데카드,100000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2182/card_img/21796/2182card.png,1000000,VISA
1st 플래티늄+ 카드,전북은행,90000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2183/card_img/21797/2183card.png,1000000,
둘과넷 카드,전북은행,,,40000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2184/card_img/21798/2184card.png,1000000,
NEW AUTO+,전북은행,,,0.0,1.0,https://api.card-gorilla.com:8080/storage/card/2185/card_img/21799/2185card.png,1000000,
롯데 비즈니스 카드,롯데카드,40000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2186/card_img/21800/2186card.png,300000,"VISA,AMEX"
롯데 야구사랑 체크카드,롯데카드,70000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2187/card_img/21801/2187card.jpg,300000,
롯데 야구사랑카드,롯데카드,,,10000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2188/card_img/21802/2188card.jpg,500000,
1st TRIPLE 체크카드,전북은행,60000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2189/card_img/21803/2189card.png,1000000,mastercard
해피포인트 체크카드,전북은행,,,60000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2190/card_img/21804/2190card.png,500000,mastercard
Smart Cashback 체크카드,전북은행,,,80000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2191/card_img/21805/2191card.png,500000,mastercard
국민행복 체크카드,전북은행,,,20000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2192/card_img/21806/2192card.png,1000000,
유안타 CMA+ 체크카드,유안타증권,40000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2193/card_img/21807/2193card.png,500000,BC
유안타 Daily+ 체크카드,유안타증권,,,40000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2194/card_img/21808/2194card.png,300000,
Kia Members 신용카드 Edition2,현대카드,100000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2195/card_img/21809/2195card.png,300000,"VISA,mastercard"
Kia Members 전기차 신용카드,현대카드,,,0.0,1.0,https://api.card-gorilla.com:8080/storage/card/2196/card_img/21810/2196card.png,300000,"VISA,mastercard"
현대카드M CHECK-경차전용카드(유류세 환급),현대카드,100000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2197/card_img/21811/2197card.png,300000,
캐롯손해보험-현대카드M Edition3,현대카드,0.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2198/card_img/21812/2198card.png,500000,"VISA,BC,mastercard"
산림조합-현대카드M(청구할인형),현대카드,,,100000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2199/card_img/21813/2199card.png,300000,"BC,mastercard,UnionPay"
카카오페이카드2,카카오페이,100000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2200/card_img/21814/2200card.png,300000,
롯데 야구사랑카드(LG트윈스),롯데카드,,,10000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2201/card_img/21815/2201card.jpg,1000000,
롯데 야구사랑카드(SK와이번스),롯데카드,,,80000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2202/card_img/21783/2202card.jpg,1000000,
롯데 야구사랑카드(기아타이거즈),롯데카드,,,20000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2203/card_img/21782/2203card.jpg,500000,
롯데 야구사랑카드(넥센히어로즈),롯데카드,,,20000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2204/card_img/21781/2204card.jpg,300000,
롯데 야구사랑카드(삼성라이온즈),롯데카드,,,0.0,1.0,https://api.card-gorilla.com:8080/storage/card/2205/card_img/21780/2205card.jpg,300000,
롯데 야구사랑카드(한화이글스),롯데카드,90000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2206/card_img/21779/2206card.jpg,500000,
롯데 엔크린 카드,롯데카드,70000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2207/card_img/21778/2207card.jpg,500000,VISA
롯데 영플 체크 후불 교통카드,롯데카드,,,20000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2208/card_img/21777/2208card.jpg,500000,
롯데 캐시비 체크카드,롯데카드,0.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2209/card_img/21776/2209card.jpg,300000,
블랙핑크 카드,BC 바로카드,80000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2210/card_img/21775/2210card.png,1000000,"VISA,BC"
케이뱅크 SIMPLE 카드,케이뱅크,100000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2211/card_img/21774/2211card.png,300000,"VISA,BC"
챔피언 체크카드,유진투자증권,20000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2212/card_img/21773/2212card.png,1000000,
쏙쏙 체크카드,유진투자증권,10000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2213/card_img/21772/2213card.png,1000000,
Syrup Membership Wealth 마이카드(체크),SK증권,0.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2214/card_img/21771/2214card.png,500000,
LUNCH 체크카드,SK증권,30000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2215/card_img/21770/2215card.png,500000,
미래에셋증권 체크카드(할인 2),미래에셋증권,70000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2216/card_img/21769/2216card.png,500000,
미래에셋증권 체크카드 (캐시백 2),미래에셋증권,,,40000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2217/card_img/21768/2217card.png,500000,
NAMUH 체크카드,NH투자증권,10000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2218/card_img/21767/2218card.png,300000,
able 카드 Ⅱ,KB증권,40000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2219/card_img/21765/2219card.png,1000000,
DB금융투자 해피플러스 체크카드,DB금융투자,,,80000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2220/card_img/21764/2220card.png,300000,
DB 캐쉬백 3.1 체크카드,DB금융투자,60000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2221/card_img/21763/2221card.png,1000000,
한국투자 the More 체크카드,한국투자증권,,,20000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2222/card_img/21762/2222card.jpg,500000,
able 아이맥스카드,KB증권,100000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2223/card_img/21358/2223card.png,500000,
able 시럽카드,KB증권,,,0.0,1.0,https://api.card-gorilla.com:8080/storage/card/2224/card_img/21357/2224card.png,1000000,
able Premier Members 카드,KB증권,,,60000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2225/card_img/21356/2225card.png,300000,
카카오뱅크 롯데카드,롯데카드,70000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2226/card_img/21355/2226card.png,1000000,"VISA,mastercard"
영리한 PLUS 체크카드,우체국,50000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2227/card_img/21354/2227card.png,500000,mastercard
LOCA LIKIT - Manhattan Yellow,롯데카드,70000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2228/card_img/21353/2228card.png,1000000,mastercard
LOCA LIKIT - New York Blue,롯데카드,,,70000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2229/card_img/21352/2229card.png,500000,mastercard
LOCA 100 Life,롯데카드,30000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2230/card_img/21351/2230card.png,500000,"mastercard,AMEX"
신한카드 Puzzle,신한카드,,,50000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2231/card_img/21350/2231card.png,1000000,mastercard
1Q Daily+[40주년 에디션],하나카드,,,70000.0,1.0,https://api.card-gorilla.com:8080/storage/card/2232/card_img/20931/2232card.png,1000000,"VISA,mastercard,JCB"
네이버 현대카드,현대카드,100000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/2233/card_img/20932/2233card.png,1000000,VISA
